InvoiceNo,InvoiceDate,DealerName,PaymentDate
105188,21-01-2020,1617,14-02-2020
105189,11-01-2020,1505,08-03-2020
105190,28-01-2020,1123,05-03-2020
105191,06-01-2020,1313,13-01-2020
105192,09-01-2020,1384,23-01-2020
105193,14-01-2020,1507,02-02-2020
105194,09-01-2020,1619,03-02-2020
105195,03-01-2020,1142,03-03-2020
105196,07-01-2020,1264,26-02-2020
105197,21-01-2020,1202,15-03-2020
105198,09-01-2020,1138,05-02-2020
105199,09-01-2020,1415,26-02-2020
105200,08-01-2020,1024,03-02-2020
105201,09-01-2020,1443,23-01-2020
105202,31-01-2020,1033,30-03-2020
105203,01-01-2020,1632,11-01-2020
105204,28-01-2020,1627,21-02-2020
105205,27-01-2020,1096,17-03-2020
105206,09-01-2020,1027,24-01-2020
105207,15-01-2020,1028,07-03-2020
105208,20-01-2020,1175,14-03-2020
105209,29-01-2020,1123,06-02-2020
105210,23-01-2020,1240,02-02-2020
105211,18-01-2020,1367,01-03-2020
105212,01-01-2020,1251,27-02-2020
105213,28-01-2020,1325,25-03-2020
105214,22-01-2020,1570,12-03-2020
105215,15-01-2020,1302,25-01-2020
105216,03-01-2020,1161,24-02-2020
105217,11-01-2020,1331,28-02-2020
105218,19-01-2020,1266,13-02-2020
105219,23-01-2020,1645,23-02-2020
105220,11-01-2020,1026,05-03-2020
105221,27-01-2020,1024,28-02-2020
105222,01-01-2020,1208,27-02-2020
105223,18-01-2020,1428,15-03-2020
105224,24-01-2020,1183,19-02-2020
105225,10-01-2020,1223,31-01-2020
105226,07-01-2020,1575,08-02-2020
105227,02-01-2020,1091,02-03-2020
105228,04-01-2020,1034,17-01-2020
105229,26-01-2020,1108,18-02-2020
105230,25-01-2020,1609,25-02-2020
105231,23-01-2020,1271,10-02-2020
105232,22-01-2020,1533,04-03-2020
105233,13-01-2020,1254,08-02-2020
105234,27-01-2020,1196,22-02-2020
105235,07-01-2020,1154,17-01-2020
105236,10-01-2020,1597,07-02-2020
105237,08-01-2020,1414,22-02-2020
105238,28-01-2020,1281,25-03-2020
105239,17-01-2020,1380,15-03-2020
105240,13-01-2020,1280,02-03-2020
105241,23-01-2020,1113,17-03-2020
105242,19-01-2020,1200,04-02-2020
105243,02-01-2020,1208,17-01-2020
105244,10-01-2020,1193,05-02-2020
105245,31-01-2020,1496,20-03-2020
105246,14-01-2020,1154,02-02-2020
105247,21-01-2020,1202,07-02-2020
105248,21-01-2020,1293,03-03-2020
105249,21-01-2020,1137,05-03-2020
105250,08-01-2020,1031,17-01-2020
105251,03-01-2020,1097,18-02-2020
105252,23-01-2020,1306,29-02-2020
105253,29-01-2020,1216,17-03-2020
105254,27-01-2020,1254,24-02-2020
105255,25-01-2020,1574,28-02-2020
105256,23-01-2020,1431,11-02-2020
105257,11-01-2020,1332,23-01-2020
105258,21-01-2020,1397,22-02-2020
105259,31-01-2020,1452,14-03-2020
105260,16-01-2020,1442,25-01-2020
105261,28-01-2020,1528,21-02-2020
105262,13-01-2020,1632,22-02-2020
105263,01-01-2020,1007,19-01-2020
105264,09-01-2020,1531,04-03-2020
105265,16-01-2020,1623,10-02-2020
105266,21-01-2020,1460,13-03-2020
105267,10-01-2020,1458,11-02-2020
105268,10-01-2020,1247,09-02-2020
105269,20-01-2020,1446,01-03-2020
105270,06-01-2020,1055,07-02-2020
105271,05-01-2020,1505,20-01-2020
105272,04-01-2020,1350,25-01-2020
105273,26-01-2020,1580,09-03-2020
105274,13-01-2020,1204,10-02-2020
105275,27-01-2020,1167,13-03-2020
105276,12-01-2020,1331,29-01-2020
105277,13-01-2020,1076,16-02-2020
105278,15-01-2020,1212,06-03-2020
105279,14-01-2020,1395,01-02-2020
105280,20-01-2020,1333,01-02-2020
105281,13-01-2020,1493,17-02-2020
105282,19-01-2020,1348,05-02-2020
105283,03-01-2020,1214,21-02-2020
105284,18-01-2020,1044,03-03-2020
105285,05-01-2020,1133,31-01-2020
105286,14-01-2020,1103,21-01-2020
105287,28-01-2020,1202,23-03-2020
105288,08-01-2020,1223,03-02-2020
105289,31-01-2020,1639,11-02-2020
105290,10-01-2020,1490,30-01-2020
105291,04-01-2020,1255,29-01-2020
105292,16-01-2020,1585,10-02-2020
105293,02-01-2020,1581,08-02-2020
105294,06-01-2020,1288,17-02-2020
105295,31-01-2020,1266,08-02-2020
105296,21-01-2020,1574,13-02-2020
105297,24-01-2020,1361,06-03-2020
105298,30-01-2020,1275,06-02-2020
105299,18-01-2020,1289,23-02-2020
105300,02-01-2020,1514,15-02-2020
105301,25-01-2020,1637,10-02-2020
105302,21-01-2020,1378,19-02-2020
105303,20-01-2020,1455,16-03-2020
105304,11-01-2020,1478,15-02-2020
105305,12-01-2020,1125,03-02-2020
105306,01-01-2020,1086,30-01-2020
105307,23-01-2020,1208,20-02-2020
105308,18-01-2020,1615,26-01-2020
105309,13-01-2020,1445,24-02-2020
105310,08-01-2020,1225,20-02-2020
105311,15-01-2020,1324,06-03-2020
105312,05-01-2020,1089,12-02-2020
105313,20-01-2020,1601,30-01-2020
105314,18-01-2020,1160,26-01-2020
105315,21-01-2020,1568,11-02-2020
105316,13-01-2020,1336,24-02-2020
105317,02-01-2020,1271,09-02-2020
105318,15-01-2020,1175,30-01-2020
105319,22-01-2020,1136,10-02-2020
105320,04-01-2020,1165,15-02-2020
105321,25-01-2020,1416,04-02-2020
105322,24-01-2020,1298,16-02-2020
105323,07-01-2020,1636,31-01-2020
105324,02-01-2020,1376,13-01-2020
105325,12-01-2020,1022,10-02-2020
105326,31-01-2020,1290,09-02-2020
105327,01-01-2020,1025,08-02-2020
105328,22-01-2020,1402,06-02-2020
105329,24-01-2020,1387,14-03-2020
105330,06-01-2020,1541,13-02-2020
105331,26-01-2020,1131,06-03-2020
105332,04-01-2020,1015,15-02-2020
105333,26-01-2020,1187,11-02-2020
105334,25-01-2020,1096,23-02-2020
105335,08-01-2020,1148,06-03-2020
105336,27-01-2020,1003,23-03-2020
105337,05-01-2020,1443,26-02-2020
105338,11-01-2020,1391,29-01-2020
105339,09-01-2020,1044,16-02-2020
105340,03-01-2020,1116,25-02-2020
105341,04-01-2020,1400,11-01-2020
105342,12-01-2020,1231,02-03-2020
105343,23-01-2020,1480,23-03-2020
105344,18-01-2020,1272,01-02-2020
105345,17-01-2020,1218,27-01-2020
105346,03-01-2020,1008,25-01-2020
105347,26-01-2020,1069,13-02-2020
105348,07-01-2020,1092,29-01-2020
105349,26-01-2020,1628,19-03-2020
105350,25-01-2020,1262,29-02-2020
105351,09-01-2020,1499,20-01-2020
105352,09-01-2020,1519,20-01-2020
105353,21-01-2020,1070,25-02-2020
105354,02-01-2020,1327,16-01-2020
105355,26-01-2020,1163,25-02-2020
105356,08-01-2020,1423,01-03-2020
105357,25-01-2020,1459,08-02-2020
105358,18-01-2020,1103,10-03-2020
105359,05-01-2020,1607,25-02-2020
105360,06-01-2020,1025,05-02-2020
105361,21-01-2020,1268,19-02-2020
105362,12-01-2020,1195,20-02-2020
105363,27-01-2020,1522,13-02-2020
105364,05-01-2020,1110,23-01-2020
105365,03-01-2020,1405,29-01-2020
105366,13-01-2020,1282,03-02-2020
105367,06-01-2020,1197,05-03-2020
105368,12-01-2020,1195,01-03-2020
105369,16-01-2020,1239,13-03-2020
105370,12-01-2020,1139,14-02-2020
105371,04-01-2020,1095,22-02-2020
105372,24-01-2020,1162,08-03-2020
105373,16-01-2020,1576,06-02-2020
105374,20-01-2020,1341,28-01-2020
105375,26-01-2020,1191,25-03-2020
105376,04-01-2020,1650,17-01-2020
105377,04-01-2020,1431,23-01-2020
105378,10-01-2020,1495,09-02-2020
105379,22-01-2020,1061,23-02-2020
105380,13-01-2020,1402,25-01-2020
105381,15-01-2020,1085,22-02-2020
105382,17-01-2020,1335,10-02-2020
105383,24-01-2020,1628,24-02-2020
105384,26-01-2020,1227,25-02-2020
105385,24-01-2020,1106,26-02-2020
105386,09-01-2020,1463,07-03-2020
105387,20-01-2020,1537,01-02-2020
105388,26-01-2020,1558,10-02-2020
105389,19-01-2020,1059,09-02-2020
105390,19-01-2020,1134,13-03-2020
105391,21-01-2020,1385,19-02-2020
105392,25-01-2020,1440,15-02-2020
105393,30-01-2020,1337,20-03-2020
105394,13-01-2020,1003,03-03-2020
105395,23-01-2020,1097,22-03-2020
105396,02-01-2020,1234,09-01-2020
105397,17-01-2020,1256,06-02-2020
105398,06-01-2020,1268,14-01-2020
105399,25-01-2020,1343,19-03-2020
105400,20-01-2020,1120,03-02-2020
105401,17-01-2020,1254,11-03-2020
105402,15-01-2020,1044,30-01-2020
105403,31-01-2020,1228,02-03-2020
105404,23-01-2020,1227,07-02-2020
105405,19-01-2020,1530,09-03-2020
105406,29-01-2020,1514,19-02-2020
105407,04-01-2020,1581,15-02-2020
105408,05-01-2020,1157,19-02-2020
105409,04-01-2020,1048,14-02-2020
105410,17-01-2020,1149,04-03-2020
105411,21-01-2020,1244,17-03-2020
105412,01-01-2020,1390,23-01-2020
105413,15-01-2020,1525,05-03-2020
105414,24-01-2020,1284,12-02-2020
105415,26-01-2020,1265,02-02-2020
105416,23-01-2020,1144,24-02-2020
105417,12-01-2020,1020,03-02-2020
105418,12-01-2020,1443,03-03-2020
105419,05-01-2020,1543,19-01-2020
105420,06-01-2020,1161,15-01-2020
105421,11-01-2020,1192,18-01-2020
105422,01-01-2020,1416,04-02-2020
105423,12-01-2020,1597,11-03-2020
105424,04-01-2020,1296,24-01-2020
105425,15-01-2020,1551,20-02-2020
105426,31-01-2020,1305,10-02-2020
105427,10-01-2020,1174,18-02-2020
105428,05-01-2020,1362,07-02-2020
105429,07-01-2020,1157,21-01-2020
105430,11-01-2020,1561,23-02-2020
105431,22-01-2020,1440,12-03-2020
105432,24-01-2020,1558,12-02-2020
105433,03-01-2020,1440,16-02-2020
105434,10-01-2020,1052,23-02-2020
105435,31-01-2020,1029,12-03-2020
105436,12-01-2020,1401,07-03-2020
105437,11-01-2020,1241,29-02-2020
105438,22-01-2020,1582,19-02-2020
105439,28-01-2020,1620,20-03-2020
105440,27-01-2020,1017,18-02-2020
105441,24-01-2020,1140,01-03-2020
105442,02-01-2020,1433,05-02-2020
105443,03-01-2020,1336,10-02-2020
105444,28-01-2020,1348,11-03-2020
105445,08-01-2020,1324,21-01-2020
105446,08-01-2020,1104,27-01-2020
105447,26-01-2020,1203,16-02-2020
105448,07-01-2020,1069,05-03-2020
105449,02-01-2020,1121,26-01-2020
105450,10-01-2020,1312,15-02-2020
105451,05-01-2020,1290,25-02-2020
105452,05-01-2020,1409,06-02-2020
105453,14-01-2020,1494,23-02-2020
105454,22-01-2020,1374,27-02-2020
105455,17-01-2020,1472,28-02-2020
105456,19-01-2020,1634,14-02-2020
105457,30-01-2020,1613,08-02-2020
105458,28-01-2020,1342,17-03-2020
105459,31-01-2020,1527,16-02-2020
105460,27-01-2020,1623,22-03-2020
105461,09-01-2020,1312,27-01-2020
105462,19-01-2020,1554,17-03-2020
105463,31-01-2020,1340,08-02-2020
105464,31-01-2020,1611,09-02-2020
105465,31-01-2020,1635,10-03-2020
105466,23-01-2020,1647,02-03-2020
105467,17-01-2020,1138,20-02-2020
105468,18-01-2020,1481,26-01-2020
105469,22-01-2020,1523,25-02-2020
105470,31-01-2020,1590,08-03-2020
105471,18-01-2020,1549,16-02-2020
105472,26-01-2020,1545,07-02-2020
105473,04-01-2020,1307,12-01-2020
105474,01-01-2020,1038,15-01-2020
105475,23-01-2020,1354,22-03-2020
105476,03-01-2020,1592,13-02-2020
105477,20-01-2020,1512,13-02-2020
105478,15-01-2020,1256,02-02-2020
105479,02-01-2020,1272,01-03-2020
105480,18-01-2020,1603,04-03-2020
105481,29-01-2020,1530,16-03-2020
105482,19-01-2020,1344,03-02-2020
105483,02-01-2020,1063,20-01-2020
105484,06-01-2020,1421,24-01-2020
105485,21-01-2020,1523,28-02-2020
105486,23-01-2020,1324,05-02-2020
105487,26-01-2020,1633,06-02-2020
105488,22-01-2020,1101,05-03-2020
105489,26-01-2020,1543,23-02-2020
105490,05-01-2020,1367,11-02-2020
105491,22-01-2020,1027,01-02-2020
105492,17-01-2020,1475,06-02-2020
105493,20-01-2020,1376,10-03-2020
105494,14-01-2020,1547,04-02-2020
105495,17-01-2020,1392,31-01-2020
105496,29-01-2020,1460,28-02-2020
105497,14-01-2020,1351,03-03-2020
105498,03-01-2020,1103,18-02-2020
105499,13-01-2020,1136,12-03-2020
105500,17-01-2020,1235,08-02-2020
105501,01-01-2020,1461,12-01-2020
105502,24-01-2020,1570,17-02-2020
105503,18-01-2020,1271,17-02-2020
105504,20-01-2020,1220,31-01-2020
105505,16-01-2020,1058,07-02-2020
105506,03-01-2020,1142,28-01-2020
105507,30-01-2020,1004,27-03-2020
105508,04-01-2020,1050,24-01-2020
105509,31-01-2020,1133,04-03-2020
105510,30-01-2020,1248,29-03-2020
105511,15-01-2020,1084,21-02-2020
105512,13-01-2020,1473,27-01-2020
105513,20-01-2020,1056,21-02-2020
105514,23-01-2020,1254,03-02-2020
105515,01-01-2020,1311,27-01-2020
105516,01-01-2020,1580,01-02-2020
105517,02-01-2020,1350,26-02-2020
105518,15-01-2020,1079,26-01-2020
105519,05-01-2020,1297,20-01-2020
105520,25-01-2020,1477,16-02-2020
105521,28-01-2020,1187,19-03-2020
105522,27-01-2020,1627,03-03-2020
105523,20-01-2020,1376,02-02-2020
105524,13-01-2020,1578,21-02-2020
105525,29-01-2020,1256,20-02-2020
105526,07-01-2020,1468,20-02-2020
105527,01-01-2020,1328,13-02-2020
105528,24-01-2020,1609,05-03-2020
105529,17-01-2020,1447,11-03-2020
105530,05-01-2020,1110,23-02-2020
105531,12-01-2020,1543,28-02-2020
105532,09-01-2020,1548,28-01-2020
105533,18-01-2020,1021,03-03-2020
105534,18-01-2020,1156,29-02-2020
105535,21-01-2020,1056,26-02-2020
105536,02-01-2020,1177,16-02-2020
105537,02-01-2020,1349,11-01-2020
105538,07-01-2020,1136,28-01-2020
105539,13-01-2020,1486,26-02-2020
105540,01-01-2020,1190,15-02-2020
105541,15-01-2020,1250,09-02-2020
105542,11-01-2020,1597,19-02-2020
105543,20-01-2020,1518,13-02-2020
105544,05-01-2020,1085,18-02-2020
105545,10-01-2020,1135,12-02-2020
105546,27-01-2020,1450,04-03-2020
105547,02-01-2020,1137,28-02-2020
105548,05-01-2020,1361,21-01-2020
105549,07-01-2020,1231,23-01-2020
105550,27-01-2020,1189,27-03-2020
105551,13-01-2020,1132,06-02-2020
105552,06-01-2020,1631,17-01-2020
105553,08-01-2020,1494,27-02-2020
105554,04-01-2020,1379,22-01-2020
105555,15-01-2020,1089,06-03-2020
105556,11-01-2020,1332,27-02-2020
105557,11-01-2020,1093,27-02-2020
105558,05-01-2020,1015,19-01-2020
105559,25-01-2020,1101,24-03-2020
105560,26-01-2020,1411,03-02-2020
105561,31-01-2020,1387,19-03-2020
105562,14-01-2020,1424,27-01-2020
105563,28-01-2020,1026,20-02-2020
105564,12-01-2020,1196,07-03-2020
105565,30-01-2020,1121,08-03-2020
105566,31-01-2020,1439,20-03-2020
105567,26-01-2020,1469,16-02-2020
105568,15-01-2020,1138,08-02-2020
105569,09-01-2020,1495,13-02-2020
105570,07-01-2020,1110,21-02-2020
105571,20-01-2020,1596,09-03-2020
105572,24-01-2020,1529,15-03-2020
105573,19-01-2020,1460,10-03-2020
105574,26-01-2020,1618,03-03-2020
105575,13-01-2020,1033,21-02-2020
105576,24-01-2020,1507,29-02-2020
105577,08-01-2020,1091,22-02-2020
105578,18-01-2020,1560,04-03-2020
105579,15-01-2020,1629,02-03-2020
105580,11-01-2020,1292,21-02-2020
105581,16-01-2020,1147,16-03-2020
105582,30-01-2020,1073,09-02-2020
105583,25-01-2020,1378,08-02-2020
105584,19-01-2020,1600,12-03-2020
105585,08-01-2020,1193,31-01-2020
105586,02-01-2020,1193,08-02-2020
105587,14-01-2020,1305,16-02-2020
105588,28-01-2020,1289,04-02-2020
105589,29-01-2020,1410,26-03-2020
105590,08-01-2020,1592,02-02-2020
105591,06-01-2020,1432,16-01-2020
105592,19-01-2020,1008,13-03-2020
105593,09-01-2020,1582,28-01-2020
105594,06-01-2020,1096,22-02-2020
105595,30-01-2020,1571,04-03-2020
105596,12-01-2020,1613,31-01-2020
105597,30-01-2020,1261,28-02-2020
105598,04-01-2020,1142,22-01-2020
105599,06-01-2020,1377,22-01-2020
105600,02-01-2020,1601,27-02-2020
105601,16-01-2020,1381,23-01-2020
105602,08-01-2020,1203,23-01-2020
105603,23-01-2020,1537,01-02-2020
105604,22-01-2020,1237,22-02-2020
105605,28-01-2020,1621,28-02-2020
105606,13-01-2020,1030,12-02-2020
105607,10-01-2020,1577,28-02-2020
105608,31-01-2020,1170,19-03-2020
105609,27-01-2020,1278,12-03-2020
105610,24-01-2020,1096,02-02-2020
105611,25-01-2020,1302,12-03-2020
105612,19-01-2020,1611,16-03-2020
105613,07-01-2020,1035,27-01-2020
105614,09-01-2020,1590,22-02-2020
105615,31-01-2020,1100,27-03-2020
105616,27-01-2020,1514,19-02-2020
105617,19-01-2020,1408,03-03-2020
105618,14-01-2020,1371,17-02-2020
105619,11-01-2020,1539,17-02-2020
105620,19-01-2020,1122,12-03-2020
105621,13-01-2020,1481,31-01-2020
105622,10-01-2020,1523,28-02-2020
105623,06-01-2020,1124,27-02-2020
105624,04-01-2020,1039,12-01-2020
105625,24-01-2020,1650,15-03-2020
105626,09-01-2020,1347,31-01-2020
105627,21-01-2020,1052,03-03-2020
105628,30-01-2020,1145,07-03-2020
105629,19-01-2020,1392,28-02-2020
105630,24-01-2020,1315,01-02-2020
105631,13-01-2020,1050,17-02-2020
105632,08-01-2020,1133,15-02-2020
105633,21-01-2020,1477,21-02-2020
105634,12-01-2020,1589,27-02-2020
105635,09-01-2020,1162,11-02-2020
105636,11-01-2020,1388,23-01-2020
105637,26-01-2020,1014,19-03-2020
105638,18-01-2020,1089,25-02-2020
105639,19-01-2020,1228,31-01-2020
105640,04-01-2020,1125,20-01-2020
105641,26-01-2020,1611,13-02-2020
105642,06-01-2020,1577,24-02-2020
105643,04-01-2020,1288,03-03-2020
105644,07-01-2020,1458,12-02-2020
105645,29-01-2020,1104,03-03-2020
105646,02-01-2020,1055,28-02-2020
105647,17-01-2020,1564,24-02-2020
105648,24-01-2020,1504,20-03-2020
105649,29-01-2020,1565,18-03-2020
105650,11-01-2020,1353,13-02-2020
105651,02-01-2020,1042,25-01-2020
105652,05-01-2020,1056,29-01-2020
105653,25-01-2020,1025,05-02-2020
105654,14-01-2020,1207,17-02-2020
105655,14-01-2020,1345,06-03-2020
105656,05-01-2020,1378,17-01-2020
105657,02-01-2020,1615,28-01-2020
105658,10-01-2020,1393,28-02-2020
105659,31-01-2020,1502,14-02-2020
105660,08-01-2020,1081,30-01-2020
105661,12-01-2020,1472,20-02-2020
105662,11-01-2020,1501,31-01-2020
105663,20-01-2020,1440,19-03-2020
105664,31-01-2020,1031,08-03-2020
105665,13-01-2020,1512,08-02-2020
105666,21-01-2020,1092,29-01-2020
105667,18-01-2020,1508,20-02-2020
105668,29-01-2020,1555,02-03-2020
105669,16-01-2020,1619,22-02-2020
105670,18-01-2020,1526,18-03-2020
105671,09-01-2020,1308,16-01-2020
105672,12-01-2020,1218,31-01-2020
105673,05-01-2020,1347,10-02-2020
105674,09-01-2020,1510,27-02-2020
105675,23-01-2020,1426,29-02-2020
105676,12-01-2020,1450,24-02-2020
105677,02-01-2020,1254,26-01-2020
105678,06-01-2020,1636,15-01-2020
105679,05-01-2020,1203,17-02-2020
105680,12-01-2020,1408,26-02-2020
105681,26-01-2020,1545,21-02-2020
105682,13-01-2020,1587,12-03-2020
105683,17-01-2020,1453,13-03-2020
105684,10-01-2020,1072,22-02-2020
105685,06-01-2020,1638,01-02-2020
105686,14-01-2020,1027,12-03-2020
105687,10-01-2020,1526,19-02-2020
105688,29-01-2020,1541,04-03-2020
105689,28-01-2020,1206,07-02-2020
105690,16-01-2020,1039,26-01-2020
105691,22-01-2020,1198,16-02-2020
105692,30-01-2020,1060,27-02-2020
105693,29-01-2020,1266,06-03-2020
105694,07-01-2020,1107,20-01-2020
105695,19-01-2020,1292,26-01-2020
105696,04-01-2020,1048,25-01-2020
105697,14-01-2020,1086,14-02-2020
105698,09-01-2020,1327,09-03-2020
105699,13-01-2020,1591,13-02-2020
105700,05-01-2020,1507,03-03-2020
105701,17-01-2020,1587,01-03-2020
105702,01-01-2020,1468,28-01-2020
105703,25-01-2020,1394,04-03-2020
105704,13-01-2020,1405,03-02-2020
105705,20-01-2020,1264,19-03-2020
105706,28-01-2020,1059,18-02-2020
105707,01-01-2020,1514,03-02-2020
105708,01-01-2020,1258,23-02-2020
105709,22-01-2020,1606,29-02-2020
105710,30-01-2020,1094,23-02-2020
105711,13-01-2020,1328,21-01-2020
105712,11-01-2020,1308,15-02-2020
105713,09-01-2020,1329,04-03-2020
105714,21-01-2020,1352,31-01-2020
105715,26-01-2020,1410,15-02-2020
105716,26-01-2020,1494,25-03-2020
105717,30-01-2020,1042,18-02-2020
105718,28-01-2020,1573,07-02-2020
105719,11-01-2020,1072,10-03-2020
105720,19-01-2020,1511,27-02-2020
105721,03-01-2020,1156,01-03-2020
105722,16-01-2020,1274,08-02-2020
105723,14-01-2020,1579,05-02-2020
105724,27-01-2020,1149,10-02-2020
105725,07-01-2020,1346,26-01-2020
105726,09-01-2020,1264,24-02-2020
105727,17-01-2020,1372,14-02-2020
105728,10-01-2020,1502,05-03-2020
105729,19-01-2020,1298,07-03-2020
105730,16-01-2020,1485,24-01-2020
105731,12-01-2020,1608,24-02-2020
105732,19-01-2020,1429,14-02-2020
105733,04-01-2020,1647,18-01-2020
105734,28-01-2020,1496,13-03-2020
105735,29-01-2020,1499,18-03-2020
105736,03-01-2020,1601,21-01-2020
105737,05-01-2020,1416,21-01-2020
105738,04-01-2020,1405,01-03-2020
105739,24-01-2020,1272,21-03-2020
105740,08-01-2020,1452,22-02-2020
105741,02-01-2020,1004,13-01-2020
105742,17-01-2020,1024,17-03-2020
105743,31-01-2020,1079,15-03-2020
105744,03-01-2020,1020,02-03-2020
105745,23-01-2020,1246,04-02-2020
105746,29-01-2020,1307,10-03-2020
105747,18-01-2020,1026,27-02-2020
105748,05-01-2020,1539,16-02-2020
105749,26-01-2020,1561,18-02-2020
105750,25-01-2020,1186,13-02-2020
105751,26-01-2020,1059,05-02-2020
105752,06-01-2020,1240,16-02-2020
105753,29-01-2020,1120,26-02-2020
105754,18-01-2020,1031,06-02-2020
105755,11-01-2020,1315,03-03-2020
105756,20-01-2020,1444,08-03-2020
105757,20-01-2020,1590,30-01-2020
105758,23-01-2020,1249,03-02-2020
105759,16-01-2020,1108,03-02-2020
105760,01-01-2020,1364,16-01-2020
105761,16-01-2020,1015,12-02-2020
105762,18-01-2020,1433,19-02-2020
105763,07-01-2020,1257,02-03-2020
105764,01-01-2020,1232,06-02-2020
105765,22-01-2020,1276,10-02-2020
105766,03-01-2020,1450,30-01-2020
105767,21-01-2020,1315,20-03-2020
105768,05-01-2020,1625,28-01-2020
105769,12-01-2020,1317,31-01-2020
105770,26-01-2020,1650,01-03-2020
105771,28-01-2020,1275,17-02-2020
105772,17-01-2020,1326,02-02-2020
105773,24-01-2020,1509,25-02-2020
105774,03-01-2020,1386,28-02-2020
105775,07-01-2020,1453,15-01-2020
