Sr.no,Dealer,Product,Sales
6583,1067,1534,55
6584,1519,1147,155
6585,1619,1431,57
6586,1034,1615,99
6587,1404,2396,34
6588,1522,2288,10
6589,1545,2027,147
6590,1353,1124,33
6591,1603,2584,5
6592,1160,2568,10
6593,1218,2766,24
6594,1456,2693,19
6595,1060,1887,140
6596,1066,2515,199
6597,1046,2785,142
6598,1192,1106,9
6599,1619,1483,100
6600,1031,1459,187
6601,1545,2543,2
6602,1586,2407,6
6603,1252,2496,48
6604,1350,1097,59
6605,1403,1258,37
6606,1098,1262,199
6607,1492,2352,127
6608,1084,1009,19
6609,1006,1856,42
6610,1260,1899,205
6611,1341,2235,62
6612,1379,2790,1
6613,1463,2919,185
6614,1205,1353,161
6615,1455,1920,108
6616,1057,1676,128
6617,1260,2517,46
6618,1102,2872,115
6619,1485,1466,28
6620,1525,1108,125
6621,1408,1538,80
6622,1022,2794,9
6623,1309,1883,148
6624,1450,2844,3
6625,1241,2493,8
6626,1467,1663,88
6627,1631,1977,175
6628,1431,1617,38
6629,1081,2446,50
6630,1577,1380,14
6631,1096,1994,3
6632,1563,1295,4
6633,1108,2939,205
6634,1222,2742,22
6635,1414,2781,10
6636,1229,2125,33
6637,1439,1802,29
6638,1565,1418,91
6639,1105,1210,161
6640,1525,2384,3
6641,1252,2159,38
6642,1627,1972,123
6643,1442,1687,128
6644,1194,1613,33
6645,1599,2678,254
6646,1092,2554,163
6647,1095,1989,60
6648,1081,1153,1
6649,1014,2758,137
6650,1364,2166,38
6651,1147,2706,201
6652,1211,1854,47
6653,1195,2104,18
6654,1473,1327,6
6655,1551,2906,182
6656,1630,1648,13
6657,1388,2264,44
6658,1509,2374,22
6659,1089,1044,101
6660,1452,1424,13
6661,1043,2743,169
6662,1573,2994,23
6663,1074,1817,9
6664,1507,1974,170
6665,1275,1013,73
6666,1125,1389,37
6667,1369,2996,43
6668,1485,1515,35
6669,1205,2427,97
6670,1153,1652,24
6671,1438,2252,1
6672,1141,2193,61
6673,1463,1794,0
6674,1448,2182,84
6675,1633,2005,24
6676,1366,1729,66
6677,1246,1206,2
6678,1457,1630,51
6679,1387,1957,112
6680,1623,1795,46
6681,1248,1278,14
6682,1546,2994,9
6683,1637,2645,5
6684,1536,2885,11
6685,1376,1611,84
6686,1612,2958,175
6687,1065,1142,36
6688,1401,1067,74
6689,1507,2658,90
6690,1236,1731,139
6691,1149,1987,65
6692,1419,1678,193
6693,1038,1182,10
6694,1130,1249,145
6695,1341,1080,6
6696,1581,1429,24
6697,1253,2792,3
6698,1436,1418,2
6699,1531,2924,69
6700,1636,2801,275
6701,1211,1934,66
6702,1380,1518,45
6703,1346,2774,8
6704,1416,2459,49
6705,1144,2700,77
6706,1552,2127,35
6707,1038,1564,41
6708,1192,2102,71
6709,1418,2442,49
6710,1302,2982,124
6711,1306,1035,0
6712,1145,2504,218
6713,1164,1035,42
6714,1084,2175,95
6715,1086,2724,26
6716,1506,1373,108
6717,1499,2824,255
6718,1447,2253,109
6719,1382,2327,21
6720,1589,1889,124
6721,1384,2159,37
6722,1143,2038,2
6723,1366,1683,140
6724,1130,1398,111
6725,1333,2224,61
6726,1331,1132,57
6727,1320,1649,50
6728,1091,2615,80
6729,1391,2184,75
6730,1270,2168,0
6731,1245,1820,24
6732,1523,1619,22
6733,1391,1608,212
6734,1147,1809,112
6735,1496,2198,176
6736,1530,1172,12
6737,1210,1738,78
6738,1471,1889,141
6739,1267,2062,122
6740,1448,1901,26
6741,1303,1589,112
6742,1047,2225,82
6743,1119,1633,14
6744,1610,1974,72
6745,1071,1862,41
6746,1307,1944,16
6747,1266,1483,157
6748,1315,2157,70
6749,1163,1989,162
6750,1032,2231,135
6751,1028,2940,60
6752,1112,1143,12
6753,1634,1524,31
6754,1466,1992,12
6755,1340,2586,219
6756,1024,2303,70
6757,1086,2337,153
6758,1566,2586,189
6759,1350,1017,145
6760,1426,2029,218
6761,1249,1355,31
6762,1395,2423,10
6763,1479,1629,88
6764,1213,1717,161
6765,1558,2407,169
6766,1130,1799,104
6767,1581,2705,71
6768,1564,1869,60
6769,1446,2847,4
6770,1467,2908,197
6771,1306,2949,219
6772,1082,1762,4
6773,1472,2823,195
6774,1210,2000,16
6775,1137,2416,231
6776,1357,2988,62
6777,1156,1983,16
6778,1330,1064,120
6779,1288,2590,71
6780,1563,2351,8
6781,1440,2292,20
6782,1548,1679,156
6783,1107,2577,4
6784,1634,1286,43
6785,1340,1980,158
6786,1193,2994,21
6787,1557,2893,132
6788,1447,1759,64
6789,1139,1897,23
6790,1147,2020,62
6791,1202,2205,0
6792,1264,1946,72
6793,1425,1865,55
6794,1490,1562,82
6795,1356,1260,141
6796,1629,1794,141
6797,1400,2190,163
6798,1338,1704,161
6799,1587,1472,236
6800,1649,1938,26
6801,1371,1712,62
6802,1623,1257,134
6803,1054,1074,90
6804,1121,2948,81
6805,1605,2175,40
6806,1325,1290,9
6807,1070,1039,10
6808,1352,2636,161
6809,1087,1247,44
6810,1458,1542,8
6811,1194,1642,61
6812,1373,1987,90
6813,1074,1989,6
6814,1452,2579,27
6815,1559,2939,78
6816,1304,2588,145
6817,1320,2608,44
6818,1545,2703,6
6819,1626,2507,57
6820,1466,1722,197
6821,1328,1415,74
6822,1001,1237,125
6823,1156,1796,8
6824,1124,1744,46
6825,1427,1738,1
6826,1239,1704,58
6827,1187,2494,254
6828,1291,2988,70
6829,1223,2339,27
6830,1095,2837,0
6831,1544,2316,26
6832,1345,2420,108
6833,1618,1851,75
6834,1309,1636,30
6835,1004,2987,74
6836,1344,1028,7
6837,1432,1797,43
6838,1172,2837,40
6839,1496,2709,67
6840,1175,2719,217
6841,1309,2367,43
6842,1007,1787,46
6843,1478,1782,83
6844,1142,2762,20
6845,1290,2601,43
6846,1082,1391,100
6847,1597,2935,77
6848,1410,2366,24
6849,1020,2567,2
6850,1637,2030,26
6851,1440,1790,36
6852,1469,2606,53
6853,1009,1073,51
6854,1448,2328,79
6855,1021,2132,20
6856,1023,2668,186
6857,1274,1034,53
6858,1573,2603,35
6859,1036,2669,45
6860,1349,2245,69
6861,1565,1461,58
6862,1088,1236,1
6863,1139,2950,22
6864,1324,2744,12
6865,1107,2973,19
6866,1308,2237,24
6867,1211,2253,15
6868,1364,2902,78
6869,1452,2788,6
6870,1334,1380,165
6871,1389,2316,12
6872,1384,1352,144
6873,1084,1323,2
6874,1011,1920,19
6875,1644,1858,93
6876,1070,1315,15
6877,1028,2894,132
6878,1153,1493,38
6879,1394,2006,76
6880,1376,2714,0
6881,1373,2234,36
6882,1473,2632,31
6883,1183,2131,34
6884,1077,1079,73
6885,1503,1283,2
6886,1437,2210,72
6887,1493,1580,109
6888,1089,1928,71
6889,1650,2106,38
6890,1147,1069,37
6891,1475,1882,51
6892,1440,1770,29
6893,1565,1569,25
6894,1177,2791,89
6895,1519,1154,127
6896,1502,2242,108
6897,1519,2116,46
6898,1051,2918,129
6899,1173,1798,65
6900,1341,2478,81
6901,1540,1611,0
6902,1454,1301,0
6903,1590,2253,60
6904,1326,1913,181
6905,1400,1854,34
6906,1003,1136,74
6907,1074,2203,180
6908,1353,2504,163
6909,1355,1021,70
6910,1514,1485,65
6911,1034,1486,65
6912,1573,2393,125
6913,1301,1540,45
6914,1092,1888,78
6915,1396,2551,116
6916,1574,1861,22
6917,1617,1725,119
6918,1325,2197,14
6919,1598,2678,89
6920,1051,1808,30
6921,1506,1536,10
6922,1430,2121,22
6923,1446,2083,199
6924,1372,2574,7
6925,1337,2125,53
6926,1137,1325,117
6927,1128,2431,22
6928,1283,1872,5
6929,1150,2564,13
6930,1537,2863,49
6931,1144,2025,37
6932,1078,1416,28
6933,1412,1701,245
6934,1574,2985,267
6935,1321,2527,183
6936,1150,1770,36
6937,1056,2706,28
6938,1383,1501,5
6939,1224,1340,78
6940,1010,1611,275
6941,1433,2450,151
6942,1234,2330,44
6943,1510,1464,40
6944,1194,2401,66
6945,1008,2690,103
6946,1153,1808,171
6947,1410,1983,75
6948,1319,1609,26
6949,1092,2306,48
6950,1573,2882,184
6951,1105,1174,58
6952,1027,1487,54
6953,1422,2764,77
6954,1197,2124,222
6955,1486,1897,34
6956,1543,1141,77
6957,1297,2113,66
6958,1108,1780,14
6959,1140,1593,74
6960,1301,2952,9
6961,1017,1247,93
6962,1385,2091,190
6963,1006,1321,41
6964,1267,1808,38
6965,1281,1948,59
6966,1041,2004,1
6967,1243,2753,110
6968,1629,1242,229
6969,1558,2568,7
6970,1285,2147,126
6971,1579,2016,26
6972,1177,1397,48
6973,1125,1929,2
6974,1372,2080,197
6975,1629,1708,56
6976,1559,1246,3
6977,1049,1209,17
6978,1019,1075,50
6979,1574,2434,52
6980,1610,1674,36
6981,1394,2754,166
6982,1575,2003,46
6983,1253,1745,164
6984,1535,2526,176
6985,1177,2503,112
6986,1105,1353,2
6987,1221,1360,26
6988,1164,1561,62
6989,1362,2885,53
6990,1523,1397,40
6991,1052,2499,1
6992,1515,1541,166
6993,1452,1811,23
6994,1235,1113,33
6995,1406,2783,24
6996,1094,1736,204
6997,1379,1895,93
6998,1056,1827,206
6999,1530,1765,89
7000,1501,1408,16
7001,1350,1047,1
7002,1599,2081,54
7003,1395,1193,24
7004,1330,2966,290
7005,1512,1342,102
7006,1230,1373,201
7007,1277,1978,3
7008,1629,1034,196
7009,1331,2091,117
7010,1317,2093,19
7011,1382,1544,70
7012,1304,1577,71
7013,1401,2528,98
7014,1044,2685,258
7015,1638,2975,4
7016,1355,1356,121
7017,1461,2057,47
7018,1451,1185,4
7019,1485,2746,24
7020,1533,2191,65
7021,1420,1752,48
7022,1268,2031,2
7023,1185,2388,8
7024,1037,1935,229
7025,1191,2922,22
7026,1587,2616,48
7027,1539,1313,227
7028,1028,2462,51
7029,1120,1041,209
7030,1232,2765,16
7031,1374,2719,16
7032,1146,1614,3
7033,1024,2906,14
7034,1635,1265,26
7035,1305,1274,95
7036,1071,1610,5
7037,1138,1083,67
7038,1318,2248,163
7039,1625,2308,15
7040,1634,1265,196
7041,1048,2690,21
7042,1502,2156,89
7043,1135,2233,64
7044,1082,2759,29
7045,1081,1368,125
7046,1367,2508,244
7047,1578,1511,19
7048,1178,1239,38
7049,1138,1583,7
7050,1498,1038,151
7051,1341,2287,44
7052,1607,1245,69
7053,1115,2821,106
7054,1313,2105,1
7055,1456,2863,128
7056,1231,1474,112
7057,1280,2638,203
7058,1504,1189,18
7059,1145,2834,86
7060,1341,2338,199
7061,1002,2392,51
7062,1253,1308,32
7063,1302,2988,183
7064,1558,1091,189
7065,1498,2578,85
7066,1472,2958,28
7067,1368,2641,230
7068,1540,2154,67
7069,1564,2981,4
7070,1162,2224,12
7071,1574,1783,17
7072,1337,2732,201
7073,1182,1484,18
7074,1358,2105,122
7075,1220,2396,13
7076,1244,2297,32
7077,1462,2868,25
7078,1523,1936,15
7079,1537,2166,50
7080,1556,1679,223
7081,1429,1859,46
7082,1114,1440,49
7083,1029,1822,75
7084,1250,1900,156
7085,1536,2110,80
7086,1592,2333,42
7087,1391,1556,19
7088,1374,1976,63
7089,1458,2463,161
7090,1377,2163,58
7091,1381,2564,0
7092,1086,1087,16
7093,1363,1076,24
7094,1597,1931,2
7095,1139,2592,19
7096,1026,1409,39
7097,1338,2694,20
7098,1017,2543,148
7099,1617,2599,18
7100,1496,2673,53
7101,1448,2876,210
7102,1311,1205,148
7103,1136,2740,1
7104,1356,2282,31
7105,1307,1482,180
7106,1279,2683,98
7107,1254,1502,40
7108,1392,2945,161
7109,1601,1547,158
7110,1161,2097,31
7111,1222,1592,91
7112,1255,1924,1
7113,1064,2960,11
7114,1624,2658,6
7115,1154,2493,4
7116,1402,2290,4
7117,1504,1520,16
7118,1173,2923,84
7119,1078,1356,100
7120,1327,2668,107
7121,1524,2921,56
7122,1632,2490,31
7123,1191,1223,0
7124,1259,2890,21
7125,1220,2561,41
7126,1392,1871,163
7127,1468,2860,15
7128,1524,1498,2
7129,1555,2456,62
7130,1425,1293,180
7131,1187,1449,55
7132,1447,2512,105
7133,1292,2022,13
7134,1042,1808,41
7135,1027,2319,173
7136,1191,2883,33
7137,1300,2151,15
7138,1189,2296,34
7139,1204,2039,46
7140,1086,2020,278
7141,1084,2669,131
7142,1178,2074,18
7143,1288,1497,9
7144,1534,1776,224
7145,1577,1595,37
7146,1118,1339,39
7147,1386,2028,103
7148,1287,2089,4
7149,1406,1160,7
7150,1494,2139,48
7151,1207,2065,14
7152,1403,1824,24
7153,1437,1096,45
7154,1374,2309,77
7155,1561,2422,91
7156,1510,1773,40
7157,1324,1391,107
7158,1446,1399,52
7159,1229,2329,6
7160,1128,1778,12
7161,1504,2833,24
7162,1273,1877,9
7163,1303,1840,56
7164,1419,2672,111
7165,1392,1488,7
7166,1372,1661,72
7167,1105,1393,97
7168,1026,1035,25
7169,1407,1648,48
7170,1358,2461,2
7171,1120,1395,44
7172,1126,2144,194
7173,1016,1877,80
7174,1356,1919,12
7175,1372,2038,36
7176,1375,2886,117
7177,1158,2580,38
7178,1582,1683,1
7179,1029,1639,19
7180,1311,1934,73
7181,1003,2504,86
7182,1365,1493,12
7183,1356,2123,137
7184,1628,1446,37
7185,1179,2680,15
7186,1449,1226,116
7187,1012,2064,233
7188,1635,2284,47
7189,1256,1041,162
7190,1584,2927,105
7191,1614,2361,218
7192,1034,2491,5
7193,1247,1376,175
7194,1317,2639,93
7195,1447,2603,72
7196,1152,2167,79
7197,1234,2396,86
7198,1161,2277,8
7199,1534,2872,34
7200,1323,1001,123
7201,1125,1050,70
7202,1481,1386,82
7203,1001,2854,13
7204,1103,2272,110
7205,1105,2576,34
7206,1448,2621,3
7207,1524,1855,7
7208,1145,1992,103
7209,1331,2222,28
7210,1293,2103,147
7211,1566,2823,142
7212,1524,2328,27
7213,1295,2457,50
7214,1513,2890,2
7215,1385,1046,8
7216,1292,2770,44
7217,1591,1563,97
7218,1090,2604,57
7219,1374,2655,227
7220,1293,1833,22
7221,1475,1221,137
7222,1378,2263,1
7223,1293,2766,183
7224,1431,2778,43
7225,1200,2641,98
7226,1247,1968,87
7227,1375,2014,26
7228,1339,1505,8
7229,1386,1392,192
7230,1068,1187,71
7231,1583,2323,11
7232,1202,1310,76
7233,1303,1213,34
7234,1189,1990,7
7235,1144,1463,2
7236,1150,2945,79
7237,1026,1633,60
7238,1619,1691,3
7239,1595,2140,130
7240,1645,1609,85
7241,1014,1097,39
7242,1402,1889,75
7243,1279,1167,70
7244,1149,1777,35
7245,1424,2296,38
7246,1099,2293,250
7247,1387,1500,0
7248,1253,2154,2
7249,1630,1792,97
7250,1030,2795,18
7251,1492,1298,72
7252,1062,2601,63
7253,1010,2347,217
7254,1062,1200,72
7255,1604,1168,17
7256,1353,1978,181
7257,1017,2702,137
7258,1611,1907,127
7259,1562,1310,149
7260,1288,1413,126
7261,1483,2813,92
7262,1073,2325,62
7263,1642,1766,26
7264,1497,2195,172
7265,1490,2633,188
7266,1603,2415,62
7267,1232,1215,121
7268,1494,2451,96
7269,1172,1487,56
7270,1351,2217,15
7271,1043,1074,41
7272,1470,2879,25
7273,1371,1429,79
7274,1309,1564,111
7275,1283,1610,132
7276,1293,2300,74
7277,1145,2651,4
7278,1029,1940,46
7279,1535,2237,158
7280,1022,2362,69
7281,1412,1357,169
7282,1013,1654,163
7283,1134,1468,131
7284,1396,1492,55
7285,1605,1203,12
7286,1240,1793,48
7287,1193,1125,4
7288,1495,2274,93
7289,1379,1155,171
7290,1592,1646,180
7291,1647,2777,38
7292,1037,2388,136
7293,1516,2823,22
7294,1245,2571,10
7295,1611,2290,39
7296,1016,2131,230
7297,1482,2264,18
7298,1625,1113,15
7299,1474,2815,62
7300,1512,2136,63
7301,1053,2646,49
7302,1616,1195,91
7303,1048,1105,4
7304,1509,1222,20
7305,1039,1425,219
7306,1134,1883,153
7307,1554,2255,266
7308,1546,1956,6
7309,1452,1724,16
7310,1563,2688,73
7311,1105,1885,123
7312,1430,1411,15
7313,1571,1713,73
7314,1309,1911,36
7315,1537,1583,44
7316,1135,1045,137
7317,1189,2193,28
7318,1243,1109,14
7319,1360,2173,41
7320,1551,2167,121
7321,1583,2072,125
7322,1592,1285,2
7323,1259,1515,2
7324,1598,2320,54
7325,1630,2998,9
7326,1449,1594,92
7327,1571,2376,21
7328,1445,2345,120
7329,1350,2965,67
7330,1616,2725,58
7331,1452,2863,14
7332,1037,1455,8
7333,1029,2592,19
7334,1371,2032,94
7335,1439,2278,8
7336,1206,2931,7
7337,1029,2944,40
7338,1148,1049,116
7339,1500,1590,129
7340,1421,1330,40
7341,1520,1139,23
7342,1387,2238,65
7343,1217,2761,4
7344,1566,1876,72
7345,1151,1456,212
7346,1465,1451,206
7347,1137,1067,130
7348,1459,1676,138
7349,1295,2762,2
7350,1104,1985,66
7351,1618,1162,17
7352,1035,1694,149
7353,1099,1161,5
7354,1047,1687,17
7355,1237,2280,140
7356,1410,1688,185
7357,1346,1402,57
7358,1453,2165,46
7359,1647,2244,0
7360,1105,1221,43
7361,1143,2881,14
7362,1129,1249,243
7363,1172,1781,19
7364,1015,1635,7
7365,1158,1659,14
7366,1306,1008,36
7367,1622,2875,15
7368,1312,1700,154
7369,1304,2802,14
7370,1451,2280,92
7371,1053,2764,229
7372,1628,2927,132
7373,1201,2274,80
7374,1082,2421,31
7375,1160,2674,196
7376,1306,2214,32
7377,1504,2562,104
7378,1180,1903,91
7379,1091,2877,15
7380,1399,2324,24
7381,1105,1464,8
7382,1011,1775,12
7383,1580,2566,10
7384,1115,2414,103
7385,1491,1628,175
7386,1184,2674,2
7387,1628,1325,101
7388,1161,1800,88
7389,1356,2974,120
7390,1121,1786,69
7391,1616,2771,24
7392,1014,2453,95
7393,1321,2762,267
7394,1354,2022,76
7395,1169,2380,42
7396,1560,1447,132
7397,1584,2043,3
7398,1040,1499,64
7399,1384,1532,49
7400,1582,1991,56
7401,1215,1768,32
7402,1211,1242,46
7403,1131,1260,58
7404,1508,1384,41
7405,1156,1591,84
7406,1063,1529,101
7407,1566,1976,109
7408,1472,1639,121
7409,1646,2844,63
7410,1115,1159,40
7411,1335,1953,252
7412,1311,2850,18
7413,1376,2875,166
7414,1344,1869,185
7415,1595,2492,122
7416,1209,1954,74
7417,1207,1461,91
7418,1435,2670,4
7419,1218,1835,20
7420,1236,1426,35
7421,1229,2021,119
7422,1224,2827,67
7423,1018,2707,24
7424,1367,1032,1
7425,1101,1760,165
7426,1084,2040,60
7427,1043,2249,17
7428,1119,1082,254
7429,1151,1192,211
7430,1274,1133,70
7431,1188,1700,4
7432,1178,2484,19
7433,1208,2048,2
7434,1544,1223,11
7435,1321,1468,213
7436,1391,1219,122
7437,1173,1509,40
7438,1103,2954,116
7439,1419,1104,0
7440,1026,1057,11
7441,1532,1661,41
7442,1042,1327,15
7443,1347,1448,91
7444,1503,1448,141
7445,1537,2945,75
7446,1234,2072,29
7447,1003,1543,33
7448,1625,2300,25
7449,1333,2422,32
7450,1283,2250,93
7451,1072,2369,95
7452,1373,2901,31
7453,1525,2757,114
7454,1542,1859,79
7455,1156,2166,166
7456,1388,1930,20
7457,1558,2213,137
7458,1616,2346,160
7459,1551,2346,103
7460,1437,2046,40
7461,1623,1146,7
7462,1581,2151,61
7463,1247,2731,2
7464,1514,1909,91
7465,1262,2110,12
7466,1116,2248,52
7467,1465,1785,22
7468,1297,2290,32
7469,1603,1319,8
7470,1484,1610,193
7471,1070,1859,172
7472,1592,1176,34
7473,1175,2541,159
7474,1015,2616,82
7475,1523,2525,138
7476,1256,1750,222
7477,1349,2564,119
7478,1107,1062,63
7479,1109,1266,130
7480,1464,2408,5
7481,1021,2622,124
7482,1109,2675,33
7483,1625,1267,50
7484,1066,1657,1
7485,1202,1462,16
7486,1154,1628,36
7487,1085,2642,12
7488,1199,2278,124
7489,1129,1164,101
7490,1210,2592,32
7491,1190,1815,53
7492,1401,2950,197
7493,1355,1517,25
7494,1200,1912,1
7495,1108,1106,31
7496,1349,2978,190
7497,1053,2222,98
7498,1450,2857,66
7499,1498,1413,34
7500,1549,1183,70
7501,1616,2491,119
7502,1409,2838,111
7503,1369,2076,255
7504,1138,1607,7
7505,1570,1642,75
7506,1388,1286,2
7507,1214,2100,187
7508,1320,2609,13
7509,1213,1187,16
7510,1479,1225,12
7511,1304,1365,21
7512,1352,2667,129
7513,1001,1459,7
7514,1388,1526,60
7515,1189,2652,6
7516,1538,2173,47
7517,1377,1413,112
7518,1108,1771,75
7519,1180,2031,14
7520,1043,2544,172
7521,1067,2885,76
7522,1439,2022,62
7523,1380,2574,207
7524,1374,2823,33
7525,1512,1659,3
7526,1226,2451,12
7527,1550,2281,79
7528,1362,2551,65
7529,1563,2156,33
7530,1610,2393,87
7531,1006,2701,35
7532,1097,2185,71
7533,1315,2137,191
7534,1024,2766,96
7535,1419,1091,53
7536,1372,2318,109
7537,1134,1132,6
7538,1333,1945,65
7539,1259,1059,34
7540,1220,2930,165
7541,1006,2011,50
7542,1106,2479,165
7543,1628,1706,1
7544,1243,2051,58
7545,1257,2561,208
7546,1274,2322,13
7547,1467,2290,5
7548,1478,2498,150
7549,1400,1279,45
7550,1127,2461,10
7551,1341,1761,213
7552,1176,1899,64
7553,1337,2688,4
7554,1618,2700,142
7555,1329,2257,173
7556,1451,2921,120
7557,1186,1293,50
7558,1427,1936,67
7559,1105,1260,38
7560,1181,2703,64
7561,1578,1457,30
7562,1408,1762,39
7563,1095,1940,10
7564,1493,2335,19
7565,1443,2333,84
7566,1299,1699,109
7567,1623,2824,64
7568,1335,1561,109
7569,1080,1212,53
7570,1088,1722,234
7571,1550,2110,84
7572,1541,1475,55
7573,1156,1580,18
7574,1103,1184,18
7575,1491,1789,1
7576,1073,2723,183
7577,1581,2295,7
7578,1195,2107,16
7579,1410,1752,20
7580,1204,1586,108
7581,1444,2485,142
7582,1532,1323,22
7583,1613,2691,112
7584,1089,2127,51
7585,1513,2766,36
7586,1520,1061,15
7587,1042,2510,16
7588,1378,1011,30
7589,1425,2200,34
7590,1440,2604,4
7591,1021,1918,16
7592,1024,1073,6
7593,1078,2662,102
7594,1122,1134,42
7595,1373,1086,81
7596,1173,1090,27
7597,1122,1385,2
7598,1018,2435,70
7599,1222,1281,121
7600,1647,2873,68
7601,1648,2478,153
7602,1626,2327,179
7603,1219,1548,194
7604,1202,2283,203
7605,1089,1502,74
7606,1099,2191,143
7607,1200,1059,20
7608,1010,2841,153
7609,1299,2924,67
7610,1221,1967,38
7611,1484,2088,26
7612,1087,2646,64
7613,1286,1465,54
7614,1119,1370,11
7615,1318,1110,13
7616,1580,1234,146
7617,1620,1592,256
7618,1373,1152,3
7619,1478,1997,104
7620,1482,1155,49
7621,1208,1718,146
7622,1284,1293,49
7623,1401,1521,74
7624,1611,2745,107
7625,1052,2689,108
7626,1503,1898,97
7627,1102,2887,91
7628,1116,1312,82
7629,1620,1496,17
7630,1305,2297,73
7631,1584,2849,78
7632,1452,1117,98
7633,1539,1324,25
7634,1493,2534,122
7635,1217,2599,18
7636,1359,1620,14
7637,1204,1230,82
7638,1104,2689,13
7639,1451,1820,36
7640,1448,2117,58
7641,1551,2753,188
7642,1650,2826,31
7643,1150,1098,9
7644,1182,1889,42
7645,1069,2166,24
7646,1557,1309,35
7647,1552,1591,151
7648,1588,1672,46
7649,1231,2507,140
7650,1127,1341,52
7651,1441,1853,68
7652,1013,1786,92
7653,1605,1793,152
7654,1639,1316,12
7655,1380,2184,82
7656,1403,2896,76
7657,1445,1144,5
7658,1265,1961,89
7659,1314,1606,1
7660,1392,1321,112
