Sr.no,Dealer,Product,FC
6643,1442,1687,247
6644,1194,1613,39
6645,1599,2678,269
6646,1092,2554,255
6647,1095,1989,176
6648,1081,1153,12
6649,1014,2758,249
6650,1364,2166,91
6651,1147,2706,212
6652,1211,1854,58
6653,1195,2104,153
6654,1473,1327,185
6655,1551,2906,233
6656,1630,1648,30
6657,1388,2264,258
6658,1509,2374,29
6659,1089,1044,137
6660,1452,1424,19
6661,1043,2743,271
6662,1573,2994,185
6663,1074,1817,283
6664,1507,1974,242
6665,1275,1013,106
6666,1125,1389,55
6667,1369,2996,117
6668,1485,1515,207
6669,1205,2427,186
6670,1153,1652,77
6671,1438,2252,3
6672,1141,2193,154
6673,1463,1794,71
6674,1448,2182,140
6675,1633,2005,30
6676,1366,1729,69
6677,1246,1206,136
6678,1457,1630,187
6679,1387,1957,244
6680,1623,1795,86
6681,1248,1278,26
6682,1546,2994,11
6683,1637,2645,23
6684,1536,2885,31
6685,1376,1611,103
6686,1612,2958,189
6687,1065,1142,91
6688,1401,1067,77
6689,1507,2658,223
6690,1236,1731,151
6691,1149,1987,273
6692,1419,1678,204
6693,1038,1182,12
6694,1130,1249,253
6695,1341,1080,157
6696,1581,1429,35
6697,1253,2792,150
6698,1436,1418,159
6699,1531,2924,130
6700,1636,2801,284
6701,1211,1934,200
6702,1380,1518,183
6703,1346,2774,31
6704,1416,2459,97
6705,1144,2700,300
6706,1552,2127,139
6707,1038,1564,59
6708,1192,2102,85
6709,1418,2442,58
6710,1302,2982,163
6711,1306,1035,3
6712,1145,2504,227
6713,1164,1035,44
6714,1084,2175,278
6715,1086,2724,87
6716,1506,1373,211
6717,1499,2824,283
6718,1447,2253,164
6719,1382,2327,49
6720,1589,1889,129
6721,1384,2159,70
6722,1143,2038,13
6723,1366,1683,268
6724,1130,1398,287
6725,1333,2224,67
6726,1331,1132,139
6727,1320,1649,147
6728,1091,2615,257
6729,1391,2184,214
6730,1270,2168,25
6731,1245,1820,46
6732,1523,1619,239
6733,1391,1608,213
6734,1147,1809,256
6735,1496,2198,247
6736,1530,1172,123
6737,1210,1738,228
6738,1471,1889,219
6739,1267,2062,281
6740,1448,1901,35
6741,1303,1589,125
6742,1047,2225,87
6743,1119,1633,160
6744,1610,1974,205
6745,1071,1862,183
6746,1307,1944,58
6747,1266,1483,204
6748,1315,2157,188
6749,1163,1989,211
6750,1032,2231,281
6751,1028,2940,75
6752,1112,1143,30
6753,1634,1524,93
6754,1466,1992,131
6755,1340,2586,247
6756,1024,2303,258
6757,1086,2337,225
6758,1566,2586,240
6759,1350,1017,230
6760,1426,2029,287
6761,1249,1355,84
6762,1395,2423,11
6763,1479,1629,156
6764,1213,1717,264
6765,1558,2407,186
6766,1130,1799,171
6767,1581,2705,105
6768,1564,1869,76
6769,1446,2847,281
6770,1467,2908,291
6771,1306,2949,269
6772,1082,1762,16
6773,1472,2823,255
6774,1210,2000,18
6775,1137,2416,290
6776,1357,2988,159
6777,1156,1983,127
6778,1330,1064,203
6779,1288,2590,195
6780,1563,2351,139
6781,1440,2292,208
6782,1548,1679,168
6783,1107,2577,113
6784,1634,1286,45
6785,1340,1980,277
6786,1193,2994,68
6787,1557,2893,189
6788,1447,1759,68
6789,1139,1897,163
6790,1147,2020,117
6791,1202,2205,3
6792,1264,1946,78
6793,1425,1865,225
6794,1490,1562,192
6795,1356,1260,237
6796,1629,1794,293
6797,1400,2190,299
6798,1338,1704,200
6799,1587,1472,281
6800,1649,1938,62
6801,1371,1712,95
6802,1623,1257,231
6803,1054,1074,107
6804,1121,2948,81
6805,1605,2175,66
6806,1325,1290,54
6807,1070,1039,106
6808,1352,2636,210
6809,1087,1247,104
6810,1458,1542,16
6811,1194,1642,195
6812,1373,1987,131
6813,1074,1989,248
6814,1452,2579,76
6815,1559,2939,91
6816,1304,2588,271
6817,1320,2608,160
6818,1545,2703,85
6819,1626,2507,80
6820,1466,1722,275
6821,1328,1415,112
6822,1001,1237,131
6823,1156,1796,78
6824,1124,1744,143
6825,1427,1738,8
6826,1239,1704,263
6827,1187,2494,263
6828,1291,2988,113
6829,1223,2339,36
6830,1095,2837,0
6831,1544,2316,251
6832,1345,2420,194
6833,1618,1851,287
6834,1309,1636,71
6835,1004,2987,109
6836,1344,1028,25
6837,1432,1797,207
6838,1172,2837,53
6839,1496,2709,111
6840,1175,2719,234
6841,1309,2367,70
6842,1007,1787,104
6843,1478,1782,89
6844,1142,2762,21
6845,1290,2601,98
6846,1082,1391,107
6847,1597,2935,103
6848,1410,2366,138
6849,1020,2567,138
6850,1637,2030,114
6851,1440,1790,81
6852,1469,2606,133
6853,1009,1073,95
6854,1448,2328,298
6855,1021,2132,142
6856,1023,2668,292
6857,1274,1034,285
6858,1573,2603,53
6859,1036,2669,46
6860,1349,2245,170
6861,1565,1461,117
6862,1088,1236,1
6863,1139,2950,120
6864,1324,2744,35
6865,1107,2973,43
6866,1308,2237,115
6867,1211,2253,167
6868,1364,2902,192
6869,1452,2788,10
6870,1334,1380,275
6871,1389,2316,20
6872,1384,1352,222
6873,1084,1323,145
6874,1011,1920,21
6875,1644,1858,220
6876,1070,1315,22
6877,1028,2894,258
6878,1153,1493,168
6879,1394,2006,285
6880,1376,2714,3
6881,1373,2234,61
6882,1473,2632,67
6883,1183,2131,133
6884,1077,1079,91
6885,1503,1283,68
6886,1437,2210,218
6887,1493,1580,156
6888,1089,1928,257
6889,1650,2106,186
6890,1147,1069,91
6891,1475,1882,54
6892,1440,1770,31
6893,1565,1569,69
6894,1177,2791,187
6895,1519,1154,210
6896,1502,2242,185
6897,1519,2116,98
6898,1051,2918,269
6899,1173,1798,96
6900,1341,2478,127
6901,1540,1611,1
6902,1454,1301,1
6903,1590,2253,257
6904,1326,1913,246
6905,1400,1854,49
6906,1003,1136,75
6907,1074,2203,235
6908,1353,2504,174
6909,1355,1021,96
6910,1514,1485,164
6911,1034,1486,119
6912,1573,2393,263
6913,1301,1540,214
6914,1092,1888,156
6915,1396,2551,216
6916,1574,1861,30
6917,1617,1725,258
6918,1325,2197,145
6919,1598,2678,127
6920,1051,1808,130
6921,1506,1536,31
6922,1430,2121,126
6923,1446,2083,293
6924,1372,2574,49
6925,1337,2125,106
6926,1137,1325,127
6927,1128,2431,132
6928,1283,1872,78
6929,1150,2564,96
6930,1537,2863,124
6931,1144,2025,119
6932,1078,1416,157
6933,1412,1701,268
6934,1574,2985,287
6935,1321,2527,193
6936,1150,1770,74
6937,1056,2706,72
6938,1383,1501,56
6939,1224,1340,85
6940,1010,1611,279
6941,1433,2450,218
6942,1234,2330,146
6943,1510,1464,214
6944,1194,2401,296
6945,1008,2690,278
6946,1153,1808,264
6947,1410,1983,181
6948,1319,1609,50
6949,1092,2306,85
6950,1573,2882,212
6951,1105,1174,214
6952,1027,1487,181
6953,1422,2764,249
6954,1197,2124,282
6955,1486,1897,195
6956,1543,1141,149
6957,1297,2113,174
6958,1108,1780,193
6959,1140,1593,79
6960,1301,2952,11
6961,1017,1247,214
6962,1385,2091,201
6963,1006,1321,241
6964,1267,1808,85
6965,1281,1948,296
6966,1041,2004,24
6967,1243,2753,248
6968,1629,1242,245
6969,1558,2568,58
6970,1285,2147,285
6971,1579,2016,42
6972,1177,1397,239
6973,1125,1929,4
6974,1372,2080,215
6975,1629,1708,242
6976,1559,1246,32
6977,1049,1209,147
6978,1019,1075,60
6979,1574,2434,61
6980,1610,1674,88
6981,1394,2754,200
6982,1575,2003,240
6983,1253,1745,172
6984,1535,2526,240
6985,1177,2503,205
6986,1105,1353,58
6987,1221,1360,172
6988,1164,1561,217
6989,1362,2885,76
6990,1523,1397,50
6991,1052,2499,49
6992,1515,1541,241
6993,1452,1811,108
6994,1235,1113,124
6995,1406,2783,270
6996,1094,1736,280
6997,1379,1895,178
6998,1056,1827,295
6999,1530,1765,242
7000,1501,1408,299
7001,1350,1047,4
7002,1599,2081,179
7003,1395,1193,43
7004,1330,2966,296
7005,1512,1342,128
7006,1230,1373,205
7007,1277,1978,56
7008,1629,1034,268
7009,1331,2091,288
7010,1317,2093,243
7011,1382,1544,231
7012,1304,1577,235
7013,1401,2528,199
7014,1044,2685,263
7015,1638,2975,8
7016,1355,1356,285
7017,1461,2057,112
7018,1451,1185,26
7019,1485,2746,151
7020,1533,2191,218
7021,1420,1752,124
7022,1268,2031,6
7023,1185,2388,28
7024,1037,1935,233
7025,1191,2922,68
7026,1587,2616,221
7027,1539,1313,229
7028,1028,2462,58
7029,1120,1041,258
7030,1232,2765,18
7031,1374,2719,17
7032,1146,1614,7
7033,1024,2906,19
7034,1635,1265,166
7035,1305,1274,227
7036,1071,1610,6
7037,1138,1083,245
7038,1318,2248,164
7039,1625,2308,54
7040,1634,1265,274
7041,1048,2690,89
7042,1502,2156,149
7043,1135,2233,168
7044,1082,2759,45
7045,1081,1368,222
7046,1367,2508,265
7047,1578,1511,215
7048,1178,1239,231
7049,1138,1583,17
7050,1498,1038,185
7051,1341,2287,61
7052,1607,1245,216
7053,1115,2821,215
7054,1313,2105,228
7055,1456,2863,228
7056,1231,1474,189
7057,1280,2638,231
7058,1504,1189,46
7059,1145,2834,279
7060,1341,2338,229
7061,1002,2392,126
7062,1253,1308,63
7063,1302,2988,274
7064,1558,1091,251
7065,1498,2578,154
7066,1472,2958,78
7067,1368,2641,257
7068,1540,2154,210
7069,1564,2981,4
7070,1162,2224,187
7071,1574,1783,48
7072,1337,2732,241
7073,1182,1484,90
7074,1358,2105,279
7075,1220,2396,38
7076,1244,2297,84
7077,1462,2868,214
7078,1523,1936,149
7079,1537,2166,78
7080,1556,1679,266
7081,1429,1859,60
7082,1114,1440,122
7083,1029,1822,179
7084,1250,1900,294
7085,1536,2110,194
7086,1592,2333,124
7087,1391,1556,161
7088,1374,1976,205
7089,1458,2463,176
7090,1377,2163,202
7091,1381,2564,24
7092,1086,1087,23
7093,1363,1076,100
7094,1597,1931,250
7095,1139,2592,279
7096,1026,1409,67
7097,1338,2694,43
7098,1017,2543,181
7099,1617,2599,98
7100,1496,2673,106
7101,1448,2876,216
7102,1311,1205,170
7103,1136,2740,25
7104,1356,2282,141
7105,1307,1482,208
7106,1279,2683,216
7107,1254,1502,174
7108,1392,2945,269
7109,1601,1547,255
7110,1161,2097,202
7111,1222,1592,130
7112,1255,1924,2
7113,1064,2960,37
7114,1624,2658,35
7115,1154,2493,25
7116,1402,2290,19
7117,1504,1520,102
7118,1173,2923,165
7119,1078,1356,273
7120,1327,2668,271
7121,1524,2921,176
7122,1632,2490,137
7123,1191,1223,0
7124,1259,2890,32
7125,1220,2561,97
7126,1392,1871,245
7127,1468,2860,45
7128,1524,1498,76
7129,1555,2456,79
7130,1425,1293,239
7131,1187,1449,155
7132,1447,2512,262
7133,1292,2022,32
7134,1042,1808,78
7135,1027,2319,202
7136,1191,2883,63
7137,1300,2151,60
7138,1189,2296,124
7139,1204,2039,58
7140,1086,2020,284
7141,1084,2669,208
7142,1178,2074,116
7143,1288,1497,30
7144,1534,1776,255
7145,1577,1595,62
7146,1118,1339,232
7147,1386,2028,226
7148,1287,2089,271
7149,1406,1160,52
7150,1494,2139,174
7151,1207,2065,92
7152,1403,1824,35
7153,1437,1096,178
7154,1374,2309,83
7155,1561,2422,109
7156,1510,1773,202
7157,1324,1391,173
7158,1446,1399,123
7159,1229,2329,139
7160,1128,1778,20
7161,1504,2833,218
7162,1273,1877,20
7163,1303,1840,173
7164,1419,2672,118
7165,1392,1488,22
7166,1372,1661,236
7167,1105,1393,164
7168,1026,1035,34
7169,1407,1648,87
7170,1358,2461,115
7171,1120,1395,232
7172,1126,2144,225
7173,1016,1877,83
7174,1356,1919,13
7175,1372,2038,147
7176,1375,2886,158
7177,1158,2580,45
7178,1582,1683,106
7179,1029,1639,69
7180,1311,1934,97
7181,1003,2504,118
7182,1365,1493,167
7183,1356,2123,141
7184,1628,1446,286
7185,1179,2680,16
7186,1449,1226,276
7187,1012,2064,263
7188,1635,2284,126
7189,1256,1041,223
7190,1584,2927,108
7191,1614,2361,278
7192,1034,2491,7
7193,1247,1376,201
7194,1317,2639,297
7195,1447,2603,143
7196,1152,2167,286
7197,1234,2396,151
7198,1161,2277,16
7199,1534,2872,42
7200,1323,1001,293
7201,1125,1050,138
7202,1481,1386,132
7203,1001,2854,65
7204,1103,2272,120
7205,1105,2576,49
7206,1448,2621,48
7207,1524,1855,18
7208,1145,1992,146
7209,1331,2222,107
7210,1293,2103,158
7211,1566,2823,230
7212,1524,2328,191
7213,1295,2457,170
7214,1513,2890,166
7215,1385,1046,18
7216,1292,2770,94
7217,1591,1563,230
7218,1090,2604,58
7219,1374,2655,271
7220,1293,1833,216
7221,1475,1221,151
7222,1378,2263,5
7223,1293,2766,248
7224,1431,2778,230
7225,1200,2641,229
7226,1247,1968,198
7227,1375,2014,141
7228,1339,1505,38
7229,1386,1392,246
7230,1068,1187,262
7231,1583,2323,123
7232,1202,1310,221
7233,1303,1213,45
7234,1189,1990,16
7235,1144,1463,13
7236,1150,2945,96
7237,1026,1633,62
7238,1619,1691,30
7239,1595,2140,256
7240,1645,1609,260
7241,1014,1097,127
7242,1402,1889,235
7243,1279,1167,103
7244,1149,1777,195
7245,1424,2296,245
7246,1099,2293,255
7247,1387,1500,0
7248,1253,2154,10
7249,1630,1792,237
7250,1030,2795,73
7251,1492,1298,209
7252,1062,2601,84
7253,1010,2347,300
7254,1062,1200,90
7255,1604,1168,262
7256,1353,1978,268
7257,1017,2702,239
7258,1611,1907,233
7259,1562,1310,211
7260,1288,1413,245
7261,1483,2813,191
7262,1073,2325,138
7263,1642,1766,53
7264,1497,2195,297
7265,1490,2633,235
7266,1603,2415,95
7267,1232,1215,190
7268,1494,2451,153
7269,1172,1487,137
7270,1351,2217,257
7271,1043,1074,90
7272,1470,2879,72
7273,1371,1429,161
7274,1309,1564,117
7275,1283,1610,183
7276,1293,2300,172
7277,1145,2651,17
7278,1029,1940,288
7279,1535,2237,211
7280,1022,2362,88
7281,1412,1357,221
7282,1013,1654,226
7283,1134,1468,268
7284,1396,1492,215
7285,1605,1203,211
7286,1240,1793,111
7287,1193,1125,92
7288,1495,2274,119
7289,1379,1155,239
7290,1592,1646,264
7291,1647,2777,56
7292,1037,2388,228
7293,1516,2823,159
7294,1245,2571,11
7295,1611,2290,200
7296,1016,2131,278
7297,1482,2264,77
7298,1625,1113,173
7299,1474,2815,65
7300,1512,2136,105
7301,1053,2646,60
7302,1616,1195,199
7303,1048,1105,5
7304,1509,1222,113
7305,1039,1425,248
7306,1134,1883,191
7307,1554,2255,271
7308,1546,1956,232
7309,1452,1724,167
7310,1563,2688,140
7311,1105,1885,124
7312,1430,1411,97
7313,1571,1713,157
7314,1309,1911,99
7315,1537,1583,236
7316,1135,1045,300
7317,1189,2193,101
7318,1243,1109,17
7319,1360,2173,176
7320,1551,2167,184
7321,1583,2072,156
7322,1592,1285,32
7323,1259,1515,217
7324,1598,2320,298
7325,1630,2998,28
7326,1449,1594,182
7327,1571,2376,61
7328,1445,2345,282
7329,1350,2965,122
7330,1616,2725,189
7331,1452,2863,16
7332,1037,1455,127
7333,1029,2592,257
7334,1371,2032,262
7335,1439,2278,161
7336,1206,2931,7
7337,1029,2944,69
7338,1148,1049,205
7339,1500,1590,249
7340,1421,1330,272
7341,1520,1139,34
7342,1387,2238,100
7343,1217,2761,176
7344,1566,1876,205
7345,1151,1456,250
7346,1465,1451,278
7347,1137,1067,202
7348,1459,1676,141
7349,1295,2762,8
7350,1104,1985,213
7351,1618,1162,157
7352,1035,1694,152
7353,1099,1161,5
7354,1047,1687,73
7355,1237,2280,243
7356,1410,1688,190
7357,1346,1402,240
7358,1453,2165,114
7359,1647,2244,0
7360,1105,1221,127
7361,1143,2881,223
7362,1129,1249,275
7363,1172,1781,196
7364,1015,1635,8
7365,1158,1659,122
7366,1306,1008,36
7367,1622,2875,18
7368,1312,1700,199
7369,1304,2802,45
7370,1451,2280,146
7371,1053,2764,241
7372,1628,2927,197
7373,1201,2274,96
7374,1082,2421,121
7375,1160,2674,291
7376,1306,2214,64
7377,1504,2562,184
7378,1180,1903,91
7379,1091,2877,120
7380,1399,2324,64
7381,1105,1464,11
7382,1011,1775,36
7383,1580,2566,32
7384,1115,2414,295
7385,1491,1628,179
7386,1184,2674,16
7387,1628,1325,287
7388,1161,1800,105
7389,1356,2974,121
7390,1121,1786,101
7391,1616,2771,206
7392,1014,2453,101
7393,1321,2762,293
7394,1354,2022,179
7395,1169,2380,108
7396,1560,1447,198
7397,1584,2043,13
7398,1040,1499,107
7399,1384,1532,119
7400,1582,1991,146
7401,1215,1768,82
7402,1211,1242,156
7403,1131,1260,93
7404,1508,1384,142
7405,1156,1591,111
7406,1063,1529,139
7407,1566,1976,292
7408,1472,1639,145
7409,1646,2844,184
7410,1115,1159,242
7411,1335,1953,255
7412,1311,2850,32
7413,1376,2875,180
7414,1344,1869,217
7415,1595,2492,286
7416,1209,1954,132
7417,1207,1461,111
7418,1435,2670,57
7419,1218,1835,202
7420,1236,1426,288
7421,1229,2021,157
7422,1224,2827,86
7423,1018,2707,190
7424,1367,1032,187
7425,1101,1760,290
7426,1084,2040,259
7427,1043,2249,57
7428,1119,1082,270
7429,1151,1192,300
7430,1274,1133,96
7431,1188,1700,43
7432,1178,2484,65
7433,1208,2048,39
7434,1544,1223,45
7435,1321,1468,283
7436,1391,1219,267
7437,1173,1509,55
7438,1103,2954,217
7439,1419,1104,1
7440,1026,1057,40
7441,1532,1661,83
7442,1042,1327,79
7443,1347,1448,132
7444,1503,1448,269
7445,1537,2945,88
7446,1234,2072,188
7447,1003,1543,47
7448,1625,2300,72
7449,1333,2422,55
7450,1283,2250,195
7451,1072,2369,271
7452,1373,2901,136
7453,1525,2757,286
7454,1542,1859,250
7455,1156,2166,252
7456,1388,1930,194
7457,1558,2213,290
7458,1616,2346,166
7459,1551,2346,156
7460,1437,2046,42
7461,1623,1146,24
7462,1581,2151,68
7463,1247,2731,86
7464,1514,1909,111
7465,1262,2110,29
7466,1116,2248,77
7467,1465,1785,130
7468,1297,2290,117
7469,1603,1319,56
7470,1484,1610,241
7471,1070,1859,221
7472,1592,1176,115
7473,1175,2541,205
7474,1015,2616,280
7475,1523,2525,184
7476,1256,1750,245
7477,1349,2564,254
7478,1107,1062,263
7479,1109,1266,249
7480,1464,2408,18
7481,1021,2622,136
7482,1109,2675,34
7483,1625,1267,181
7484,1066,1657,19
7485,1202,1462,231
7486,1154,1628,38
7487,1085,2642,12
7488,1199,2278,269
7489,1129,1164,132
7490,1210,2592,47
7491,1190,1815,63
7492,1401,2950,280
7493,1355,1517,112
7494,1200,1912,2
7495,1108,1106,101
7496,1349,2978,220
7497,1053,2222,256
7498,1450,2857,115
7499,1498,1413,160
7500,1549,1183,91
7501,1616,2491,122
7502,1409,2838,192
7503,1369,2076,263
7504,1138,1607,78
7505,1570,1642,134
7506,1388,1286,101
7507,1214,2100,260
7508,1320,2609,73
7509,1213,1187,88
7510,1479,1225,28
7511,1304,1365,231
7512,1352,2667,140
7513,1001,1459,53
7514,1388,1526,81
7515,1189,2652,136
7516,1538,2173,248
7517,1377,1413,244
7518,1108,1771,116
7519,1180,2031,202
7520,1043,2544,214
7521,1067,2885,117
7522,1439,2022,74
7523,1380,2574,286
7524,1374,2823,72
7525,1512,1659,49
7526,1226,2451,32
7527,1550,2281,128
7528,1362,2551,109
7529,1563,2156,120
7530,1610,2393,221
7531,1006,2701,113
7532,1097,2185,99
7533,1315,2137,257
7534,1024,2766,213
7535,1419,1091,55
7536,1372,2318,175
7537,1134,1132,6
7538,1333,1945,184
7539,1259,1059,130
7540,1220,2930,167
7541,1006,2011,78
7542,1106,2479,269
7543,1628,1706,18
7544,1243,2051,103
7545,1257,2561,228
7546,1274,2322,126
7547,1467,2290,9
7548,1478,2498,174
7549,1400,1279,179
7550,1127,2461,73
7551,1341,1761,230
7552,1176,1899,248
7553,1337,2688,134
7554,1618,2700,208
7555,1329,2257,275
7556,1451,2921,244
7557,1186,1293,58
7558,1427,1936,162
7559,1105,1260,127
7560,1181,2703,261
7561,1578,1457,128
7562,1408,1762,56
7563,1095,1940,43
7564,1493,2335,29
7565,1443,2333,178
7566,1299,1699,167
7567,1623,2824,92
7568,1335,1561,129
7569,1080,1212,198
7570,1088,1722,258
7571,1550,2110,117
7572,1541,1475,74
7573,1156,1580,31
7574,1103,1184,48
7575,1491,1789,179
7576,1073,2723,256
7577,1581,2295,25
7578,1195,2107,29
7579,1410,1752,62
7580,1204,1586,187
7581,1444,2485,259
7582,1532,1323,60
7583,1613,2691,116
7584,1089,2127,247
7585,1513,2766,60
7586,1520,1061,25
7587,1042,2510,286
7588,1378,1011,50
7589,1425,2200,214
7590,1440,2604,56
7591,1021,1918,86
7592,1024,1073,57
7593,1078,2662,238
7594,1122,1134,54
7595,1373,1086,276
7596,1173,1090,71
7597,1122,1385,236
7598,1018,2435,147
7599,1222,1281,282
7600,1647,2873,86
7601,1648,2478,224
7602,1626,2327,252
7603,1219,1548,236
7604,1202,2283,282
7605,1089,1502,209
7606,1099,2191,256
7607,1200,1059,156
7608,1010,2841,191
7609,1299,2924,92
7610,1221,1967,220
7611,1484,2088,44
7612,1087,2646,238
7613,1286,1465,89
7614,1119,1370,37
7615,1318,1110,54
7616,1580,1234,225
7617,1620,1592,266
7618,1373,1152,15
7619,1478,1997,234
7620,1482,1155,194
7621,1208,1718,198
7622,1284,1293,154
7623,1401,1521,187
7624,1611,2745,228
7625,1052,2689,228
7626,1503,1898,113
7627,1102,2887,189
7628,1116,1312,93
7629,1620,1496,25
7630,1305,2297,235
7631,1584,2849,128
7632,1452,1117,149
7633,1539,1324,88
7634,1493,2534,195
7635,1217,2599,83
7636,1359,1620,61
7637,1204,1230,239
7638,1104,2689,17
7639,1451,1820,43
7640,1448,2117,93
7641,1551,2753,220
7642,1650,2826,60
7643,1150,1098,73
7644,1182,1889,44
7645,1069,2166,278
7646,1557,1309,51
7647,1552,1591,292
7648,1588,1672,135
7649,1231,2507,238
7650,1127,1341,139
7651,1441,1853,69
7652,1013,1786,216
7653,1605,1793,166
7654,1639,1316,50
7655,1380,2184,266
7656,1403,2896,218
7657,1445,1144,229
7658,1265,1961,245
7659,1314,1606,222
7660,1392,1321,146
7661,1181,2537,24
7662,1225,2068,122
7663,1414,1347,113
7664,1005,1684,272
